data_type,date_end_ce,date_start_ce,filename,folio_id,image_id,manuscript_id,material_type,processed_image_path,raw_image_path,script_family,source_root,split,text_file_path,thumbnail_path,work_title
image,,,855.png,FOLIO_003677,3677,hf_sanskrit_ocr_003677,,data\processed\images_1024\hf_sanskrit_ocr\validation\855.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\855.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\855.png,
image,,,867.png,FOLIO_003678,3678,hf_sanskrit_ocr_003678,,data\processed\images_1024\hf_sanskrit_ocr\validation\867.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\867.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\867.png,
image,,,868.png,FOLIO_003679,3679,hf_sanskrit_ocr_003679,,data\processed\images_1024\hf_sanskrit_ocr\validation\868.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\868.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\868.png,
image,,,870.png,FOLIO_003680,3680,hf_sanskrit_ocr_003680,,data\processed\images_1024\hf_sanskrit_ocr\validation\870.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\870.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\870.png,
image,,,879.png,FOLIO_003681,3681,hf_sanskrit_ocr_003681,,data\processed\images_1024\hf_sanskrit_ocr\validation\879.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\879.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\879.png,
image,,,88.png,FOLIO_003682,3682,hf_sanskrit_ocr_003682,,data\processed\images_1024\hf_sanskrit_ocr\validation\88.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\88.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\88.png,
image,,,883.png,FOLIO_003683,3683,hf_sanskrit_ocr_003683,,data\processed\images_1024\hf_sanskrit_ocr\validation\883.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\883.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\883.png,
image,,,884.png,FOLIO_003684,3684,hf_sanskrit_ocr_003684,,data\processed\images_1024\hf_sanskrit_ocr\validation\884.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\884.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\884.png,
image,,,891.png,FOLIO_003685,3685,hf_sanskrit_ocr_003685,,data\processed\images_1024\hf_sanskrit_ocr\validation\891.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\891.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\891.png,
image,,,895.png,FOLIO_003686,3686,hf_sanskrit_ocr_003686,,data\processed\images_1024\hf_sanskrit_ocr\validation\895.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\895.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\895.png,
image,,,897.png,FOLIO_003687,3687,hf_sanskrit_ocr_003687,,data\processed\images_1024\hf_sanskrit_ocr\validation\897.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\897.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\897.png,
image,,,914.png,FOLIO_003688,3688,hf_sanskrit_ocr_003688,,data\processed\images_1024\hf_sanskrit_ocr\validation\914.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\914.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\914.png,
image,,,916.png,FOLIO_003689,3689,hf_sanskrit_ocr_003689,,data\processed\images_1024\hf_sanskrit_ocr\validation\916.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\916.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\916.png,
image,,,918.png,FOLIO_003690,3690,hf_sanskrit_ocr_003690,,data\processed\images_1024\hf_sanskrit_ocr\validation\918.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\918.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\918.png,
image,,,920.png,FOLIO_003691,3691,hf_sanskrit_ocr_003691,,data\processed\images_1024\hf_sanskrit_ocr\validation\920.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\920.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\920.png,
image,,,923.png,FOLIO_003692,3692,hf_sanskrit_ocr_003692,,data\processed\images_1024\hf_sanskrit_ocr\validation\923.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\923.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\923.png,
image,,,926.png,FOLIO_003693,3693,hf_sanskrit_ocr_003693,,data\processed\images_1024\hf_sanskrit_ocr\validation\926.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\926.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\926.png,
image,,,93.png,FOLIO_003694,3694,hf_sanskrit_ocr_003694,,data\processed\images_1024\hf_sanskrit_ocr\validation\93.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\93.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\93.png,
image,,,932.png,FOLIO_003695,3695,hf_sanskrit_ocr_003695,,data\processed\images_1024\hf_sanskrit_ocr\validation\932.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\932.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\932.png,
image,,,933.png,FOLIO_003696,3696,hf_sanskrit_ocr_003696,,data\processed\images_1024\hf_sanskrit_ocr\validation\933.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\933.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\933.png,
image,,,934.png,FOLIO_003697,3697,hf_sanskrit_ocr_003697,,data\processed\images_1024\hf_sanskrit_ocr\validation\934.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\934.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\934.png,
image,,,948.png,FOLIO_003698,3698,hf_sanskrit_ocr_003698,,data\processed\images_1024\hf_sanskrit_ocr\validation\948.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\948.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\948.png,
image,,,960.png,FOLIO_003699,3699,hf_sanskrit_ocr_003699,,data\processed\images_1024\hf_sanskrit_ocr\validation\960.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\960.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\960.png,
image,,,972.png,FOLIO_003700,3700,hf_sanskrit_ocr_003700,,data\processed\images_1024\hf_sanskrit_ocr\validation\972.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\972.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\972.png,
image,,,986.png,FOLIO_003701,3701,hf_sanskrit_ocr_003701,,data\processed\images_1024\hf_sanskrit_ocr\validation\986.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\986.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\986.png,
image,,,989.png,FOLIO_003702,3702,hf_sanskrit_ocr_003702,,data\processed\images_1024\hf_sanskrit_ocr\validation\989.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\989.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\989.png,
image,,,99.png,FOLIO_003703,3703,hf_sanskrit_ocr_003703,,data\processed\images_1024\hf_sanskrit_ocr\validation\99.png,data\raw\manuscripts\hf_sanskrit_ocr\validation\99.png,,hf_sanskrit_ocr,validation,,data\processed\thumbnails\hf_sanskrit_ocr\validation\99.png,
image,,,SampleResults_v2.jpg,FOLIO_003704,3704,sanskrit-ocr-gh_003704,,data\processed\images_1024\sanskrit-ocr-gh\SampleResults_v2.jpg,data\raw\manuscripts\sanskrit-ocr-gh\SampleResults_v2.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\SampleResults_v2.jpg,
image,,,wa-ecr-final.png,FOLIO_003705,3705,sanskrit-ocr-gh_003705,,data\processed\images_1024\sanskrit-ocr-gh\wa-ecr-final.png,data\raw\manuscripts\sanskrit-ocr-gh\wa-ecr-final.png,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\wa-ecr-final.png,
image,,,23.jpg,FOLIO_003706,3706,sanskrit-ocr-gh_003706,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\23.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\23.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\23.jpg,
image,,,24.jpg,FOLIO_003707,3707,sanskrit-ocr-gh_003707,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\24.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\24.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\24.jpg,
image,,,25.jpg,FOLIO_003708,3708,sanskrit-ocr-gh_003708,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\25.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\25.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\25.jpg,
image,,,26.jpg,FOLIO_003709,3709,sanskrit-ocr-gh_003709,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\26.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\26.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\26.jpg,
image,,,27.jpg,FOLIO_003710,3710,sanskrit-ocr-gh_003710,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\27.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\27.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\27.jpg,
image,,,28.jpg,FOLIO_003711,3711,sanskrit-ocr-gh_003711,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\28.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\28.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\28.jpg,
image,,,29.jpg,FOLIO_003712,3712,sanskrit-ocr-gh_003712,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\29.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\29.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\29.jpg,
image,,,30.jpg,FOLIO_003713,3713,sanskrit-ocr-gh_003713,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\30.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\30.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\30.jpg,
image,,,31.jpg,FOLIO_003714,3714,sanskrit-ocr-gh_003714,,data\processed\images_1024\sanskrit-ocr-gh\get_predictions\samples\31.jpg,data\raw\manuscripts\sanskrit-ocr-gh\get_predictions\samples\31.jpg,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\get_predictions\samples\31.jpg,
image,,,coverageFinal.png,FOLIO_003715,3715,sanskrit-ocr-gh_003715,,data\processed\images_1024\sanskrit-ocr-gh\visualize\plots\coverageFinal.png,data\raw\manuscripts\sanskrit-ocr-gh\visualize\plots\coverageFinal.png,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\visualize\plots\coverageFinal.png,
image,,,FinalTestChar.png,FOLIO_003716,3716,sanskrit-ocr-gh_003716,,data\processed\images_1024\sanskrit-ocr-gh\visualize\plots\FinalTestChar.png,data\raw\manuscripts\sanskrit-ocr-gh\visualize\plots\FinalTestChar.png,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\visualize\plots\FinalTestChar.png,
image,,,model.png,FOLIO_003717,3717,sanskrit-ocr-gh_003717,,data\processed\images_1024\sanskrit-ocr-gh\visualize\plots\model.png,data\raw\manuscripts\sanskrit-ocr-gh\visualize\plots\model.png,,sanskrit-ocr-gh,,,data\processed\thumbnails\sanskrit-ocr-gh\visualize\plots\model.png,
text,,,avs_acu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\avs_acu.txt,,avs_acu
text,,,avs___u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\avs___u.txt,,avs___u
text,,,maitrs_au.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\maitrs_au.txt,,maitrs_au
text,,,maitrs_pu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\maitrs_pu.txt,,maitrs_pu
text,,,samavedu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\samavedu.txt,,samavedu
text,,,rvh1-10u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvh1-10u.txt,,rvh1-10u
text,,,rvkhilau.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvkhilau.txt,,rvkhilau
text,,,rvpp_01u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_01u.txt,,rvpp_01u
text,,,rvpp_02u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_02u.txt,,rvpp_02u
text,,,rvpp_03u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_03u.txt,,rvpp_03u
text,,,rvpp_04u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_04u.txt,,rvpp_04u
text,,,rvpp_05u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_05u.txt,,rvpp_05u
text,,,rvpp_06u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_06u.txt,,rvpp_06u
text,,,rvpp_07u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_07u.txt,,rvpp_07u
text,,,rvpp_08u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_08u.txt,,rvpp_08u
text,,,rvpp_09u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_09u.txt,,rvpp_09u
text,,,rvpp_10u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rvpp_10u.txt,,rvpp_10u
text,,,rv_01_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_01_u.txt,,rv_01_u
text,,,rv_02_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_02_u.txt,,rv_02_u
text,,,rv_03_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_03_u.txt,,rv_03_u
text,,,rv_04_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_04_u.txt,,rv_04_u
text,,,rv_05_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_05_u.txt,,rv_05_u
text,,,rv_06_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_06_u.txt,,rv_06_u
text,,,rv_07_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_07_u.txt,,rv_07_u
text,,,rv_08_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_08_u.txt,,rv_08_u
text,,,rv_09_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_09_u.txt,,rv_09_u
text,,,rv_10_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_10_u.txt,,rv_10_u
text,,,rv_hn01u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn01u.txt,,rv_hn01u
text,,,rv_hn02u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn02u.txt,,rv_hn02u
text,,,rv_hn03u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn03u.txt,,rv_hn03u
text,,,rv_hn04u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn04u.txt,,rv_hn04u
text,,,rv_hn05u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn05u.txt,,rv_hn05u
text,,,rv_hn06u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn06u.txt,,rv_hn06u
text,,,rv_hn07u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn07u.txt,,rv_hn07u
text,,,rv_hn08u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn08u.txt,,rv_hn08u
text,,,rv_hn09u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn09u.txt,,rv_hn09u
text,,,rv_hn10u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\1_sam\1_rv\rv_hn10u.txt,,rv_hn10u
text,,,gopbra_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\gopbra_u.txt,,gopbra_u
text,,,gopthbru.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\gopthbru.txt,,gopthbru
text,,,kausibru.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\kausibru.txt,,kausibru
text,,,pncvbr1u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\pncvbr1u.txt,,pncvbr1u
text,,,pncvbr2u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\pncvbr2u.txt,,pncvbr2u
text,,,sb_01_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_01_u.txt,,sb_01_u
text,,,sb_02_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_02_u.txt,,sb_02_u
text,,,sb_03_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_03_u.txt,,sb_03_u
text,,,sb_04_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_04_u.txt,,sb_04_u
text,,,sb_05_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_05_u.txt,,sb_05_u
text,,,sb_06_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_06_u.txt,,sb_06_u
text,,,sb_07_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_07_u.txt,,sb_07_u
text,,,sb_08_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_08_u.txt,,sb_08_u
text,,,sb_09_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_09_u.txt,,sb_09_u
text,,,sb_10_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_10_u.txt,,sb_10_u
text,,,sb_11_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_11_u.txt,,sb_11_u
text,,,sb_13_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_13_u.txt,,sb_13_u
text,,,sb_14_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\2_bra\satapath\sb_14_u.txt,,sb_14_u
text,,,sankharu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\3_ara\sankharu.txt,,sankharu
text,,,agsas_1u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\agsas_1u.txt,,agsas_1u
text,,,agsas_2u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\agsas_2u.txt,,agsas_2u
text,,,agsas_3u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\agsas_3u.txt,,agsas_3u
text,,,agsas_4u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\agsas_4u.txt,,agsas_4u
text,,,aitupsbu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\aitupsbu.txt,,aitupsbu
text,,,aitup__u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\aitup__u.txt,,aitup__u
text,,,brbiuppu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brbiuppu.txt,,brbiuppu
text,,,brupsb1u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb1u.txt,,brupsb1u
text,,,brupsb2u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb2u.txt,,brupsb2u
text,,,brupsb3u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb3u.txt,,brupsb3u
text,,,brupsb4u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb4u.txt,,brupsb4u
text,,,brupsb5u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb5u.txt,,brupsb5u
text,,,brupsb6u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb6u.txt,,brupsb6u
text,,,brupsb_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brupsb_u.txt,,brupsb_u
text,,,brup___u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\brup___u.txt,,brup___u
text,,,chupsb_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\chupsb_u.txt,,chupsb_u
text,,,chup___u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\chup___u.txt,,chup___u
text,,,garbhupu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\garbhupu.txt,,garbhupu
text,,,gmandk_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\gmandk_u.txt,,gmandk_u
text,,,isupsb_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\isupsb_u.txt,,isupsb_u
text,,,isup___u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\isup___u.txt,,isup___u
text,,,kaivup_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\kaivup_u.txt,,kaivup_u
text,,,kathop_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\kathop_u.txt,,kathop_u
text,,,mandup_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\mandup_u.txt,,mandup_u
text,,,mand_upu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\mand_upu.txt,,mand_upu
text,,,ndbiuppu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\ndbiuppu.txt,,ndbiuppu
text,,,prasupbu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\prasupbu.txt,,prasupbu
text,,,prasup_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\prasup_u.txt,,prasup_u
text,,,sirup_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\sirup_u.txt,,sirup_u
text,,,svetugau.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetugau.txt,,svetugau
text,,,svetugiu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetugiu.txt,,svetugiu
text,,,svetugpu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetugpu.txt,,svetugpu
text,,,svetu_au.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetu_au.txt,,svetu_au
text,,,svetu_iu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetu_iu.txt,,svetu_iu
text,,,svetu_pu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\4_upa\svetu_pu.txt,,svetu_pu
text,,,apsulbcu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\1_srauta\apsulbcu.txt,,apsulbcu
text,,,apsulb_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\1_srauta\apsulb_u.txt,,apsulb_u
text,,,asvss_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\1_srauta\asvss_u.txt,,asvss_u
text,,,sankhssu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\1_srauta\sankhssu.txt,,sankhssu
text,,,vaitss_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\1_srauta\vaitss_u.txt,,vaitss_u
text,,,apastgcu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\apastgcu.txt,,apastgcu
text,,,asvgs_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\asvgs_u.txt,,asvgs_u
text,,,jaimigsu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\jaimigsu.txt,,jaimigsu
text,,,kaussu_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\kaussu_u.txt,,kaussu_u
text,,,kauthgsu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\kauthgsu.txt,,kauthgsu
text,,,keskaupu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\keskaupu.txt,,keskaupu
text,,,manavgsu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\manavgsu.txt,,manavgsu
text,,,sankhgsu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\sankhgsu.txt,,sankhgsu
text,,,vargs_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_grhya\vargs_u.txt,,vargs_u
text,,,avpari_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_paris\avpari_u.txt,,avpari_u
text,,,avpray_u.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_paris\avpray_u.txt,,avpray_u
text,,,dantyovu.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\2_paris\dantyovu.txt,,dantyovu
text,,,niruktau.txt,,,,,,,,gretil,,data\texts_clean\gretil\1_veda\5_vedang\3_pratis\niruktau.txt,,niruktau
